11:29:46:479 -> ����� Round:859
11:29:46:479 -> Serial, Testing, Round:860
11:30:11:970 -> Serial, Testing, Round:10958
11:30:11:973 -> Serial, Testing, Round:10959
11:30:11:975 -> Serial, Testing, Round:10960
11:30:11:978 -> Serial, Testing, Round:10961
11:30:11:981 -> Serial, Testing, Round:10962
11:30:11:984 -> Serial, Testing, Round:10963
11:30:11:987 -> Serial, Testing, Round:10964
11:30:11:987 -> Serial, Testing, Round:10965
11:30:11:989 -> Serial, Testing, Round:10966
11:30:11:992 -> Serial, Testing, Round:10967
11:30:11:995 -> Serial, Testing, Round:10968
11:30:11:998 -> Serial, Testing, Round:10969
11:30:12:000 -> Serial, Testing, Round:10970
11:30:12:003 -> Serial, Testing, Round:10971
11:30:12:006 -> Serial, Testing, Round:10972
11:30:12:009 -> Serial, Testing, Round:10973
11:30:12:012 -> Serial, Testing, Round:10974
11:30:12:014 -> Serial, Testing, Round:10975
11:30:12:017 -> Serial, Testing, Round:10976
11:30:12:020 -> Serial, Testing, Round:10977
11:30:12:023 -> Serial, Testing, Round:10978
11:30:12:025 -> Serial, Testing, Round:10979
11:30:12:028 -> Serial, Testing, Round:10980
11:30:12:028 -> Serial, Testing, Round:10981
11:30:12:031 -> Serial, Testing, Round:10982
11:30:12:034 -> Serial, Testing, Round:10983
11:30:12:037 -> Serial, Testing, Round:10984
11:30:12:039 -> Serial, Testing, Round:10985
11:30:12:042 -> Serial, Testing, Round:10986
11:30:12:045 -> Serial, Testing, Round:10987
11:30:12:048 -> Serial, Testing, Round:10988
11:30:12:050 -> Serial, Testing, Round:10989
11:30:12:053 -> Serial, Testing, Round:10990
11:30:12:056 -> Serial, Testing, Round:10991
11:30:12:059 -> Serial, Testing, Round:10992
11:30:12:062 -> Serial, Testing, Round:10993
11:30:12:064 -> Serial, Testing, Round:10994
11:30:12:067 -> Serial, Testing, Round:10995
11:30:12:070 -> Serial, Testing, Round:10996
11:30:12:070 -> Serial, Testing, Round:10997
11:30:12:073 -> Serial, Testing, Round:10998
11:30:12:075 -> Serial, Testing, Round:10999
11:30:12:078 -> Serial, Testing, Round:11000
11:30:12:081 -> Serial, Testing, Round:11001
11:30:12:084 -> Serial, Testing, Round:11002
11:30:12:087 -> Serial, Testing, Round:11003
11:30:12:089 -> Serial, Testing, Round:11004
11:30:12:092 -> Serial, Testing, Round:11005
11:30:12:095 -> Serial, Testing, Round:11006
11:30:12:098 -> Serial, Testing, Round:11007
11:30:12:100 -> Serial, Testing, Round:11008
11:30:12:103 -> Serial, Testing, Round:11009
11:30:12:106 -> Serial, Testing, Round:11010
11:30:12:109 -> Serial, Testing, Round:11011
11:30:12:112 -> Serial, Testing, Round:11012
11:30:12:112 -> Serial, Testing, Round:11013
11:30:12:114 -> Serial, Testing, Round:11014
11:30:12:117 -> Serial, Testing, Round:11015
11:30:12:120 -> Serial, Testing, Round:11016
11:30:12:123 -> Serial, Testing, Round:11017
11:30:12:125 -> Serial, Testing, Round:11018
11:30:12:128 -> Serial, Testing, Round:11019
11:30:12:131 -> Serial, Testing, Round:11020
11:30:12:134 -> Serial, Testing, Round:11021
11:30:12:138 -> Serial, Testing, Round:11022
11:30:12:141 -> Serial, Testing, Round:11023
11:30:12:143 -> Serial, Testing, Round:11024
11:30:12:145 -> Serial, Testing, Round:11025
11:30:12:148 -> Serial, Testing, Round:11026
11:30:12:151 -> Serial, Testing, Round:11027
11:30:12:154 -> Serial, Testing, Round:11028
11:30:12:154 -> Serial, Testing, Round:11029
11:30:12:157 -> Serial, Testing, Round:11030
11:30:12:159 -> Serial, Testing, Round:11031
11:30:12:162 -> Serial, Testing, Round:11032
11:30:12:165 -> Serial, Testing, Round:11033
11:30:12:171 -> Serial, Testing, Round:11034
11:30:12:171 -> Serial, Testing, Round:11035
11:30:12:173 -> Serial, Testing, Round:11036
11:30:12:175 -> Serial, Testing, Round:11037
11:30:12:178 -> Serial, Testing, Round:11038
11:30:12:181 -> Serial, Testing, Round:11039
11:30:12:184 -> Serial, Testing, Round:11040
11:30:12:187 -> Serial, Testing, Round:11041
11:30:12:189 -> Serial, Testing, Round:11042
11:30:12:192 -> Serial, Testing, Round:11043
11:30:12:195 -> Serial, Testing, Round:11044
11:30:12:195 -> Serial, Testing, Round:11045
11:30:12:198 -> Serial, Testing, Round:11046
11:30:12:200 -> Serial, Testing, Round:11047
11:30:12:203 -> Serial, Testing, Round:11048
11:30:12:206 -> Serial, Testing, Round:11049
11:30:12:209 -> Serial, Testing, Round:11050
11:30:12:212 -> Serial, Testing, Round:11051
11:30:12:214 -> Serial, Testing, Round:11052
11:30:12:217 -> Serial, Testing, Round:11053
11:30:12:220 -> Serial, Testing, Round:11054
11:30:12:223 -> Serial, Testing, Round:11055
11:30:12:225 -> Serial, Testing, Round:11056
11:30:12:229 -> Serial, Testing, Round:11057
11:30:12:231 -> Serial, Testing, Round:11058
11:30:12:234 -> Serial, Testing, Round:11059
11:30:12:237 -> Serial, Testing, Round:11060
11:30:12:237 -> Serial, Testing, Round:11061
11:30:12:239 -> Serial, Testing, Round:11062
11:30:12:242 -> Serial, Testing, Round:11063
11:30:12:245 -> Serial, Testing, Round:11064
11:30:12:248 -> Serial, Testing, Round:11065
11:30:12:250 -> Serial, Testing, Round:11066
11:30:12:253 -> Serial, Testing, Round:11067
11:30:12:256 -> Serial, Testing, Round:11068
11:30:12:259 -> Serial, Testing, Round:11069
11:30:12:262 -> Serial, Testing, Round:11070
11:30:12:264 -> Serial, Testing, Round:11071
11:30:12:267 -> Serial, Testing, Round:11072
11:30:12:270 -> Serial, Testing, Round:11073
11:30:12:273 -> Serial, Testing, Round:11074
11:30:12:275 -> Serial, Testing, Round:11075
11:30:12:279 -> Serial, Testing, Round:11076
11:30:12:279 -> Serial, Testing, Round:11077
11:30:12:281 -> Serial, Testing, Round:11078
11:30:12:284 -> Serial, Testing, Round:11079
11:30:12:287 -> Serial, Testing, Round:11080
11:30:12:289 -> Serial, Testing, Round:11081
11:30:12:292 -> Serial, Testing, Round:11082
11:30:12:295 -> Serial, Testing, Round:11083
11:30:12:298 -> Serial, Testing, Round:11084
11:30:12:301 -> Serial, Testing, Round:11085
11:30:12:303 -> Serial, Testing, Round:11086
11:30:12:306 -> Serial, Testing, Round:11087
11:30:12:309 -> Serial, Testing, Round:11088
11:30:12:312 -> Serial, Testing, Round:11089
11:30:12:314 -> Serial, Testing, Round:11090
11:30:12:317 -> Serial, Testing, Round:11091
11:30:12:320 -> Serial, Testing, Round:11092
11:30:12:320 -> Serial, Testing, Round:11093
11:30:12:323 -> Serial, Testing, Round:11094
11:30:12:325 -> Serial, Testing, Round:11095
11:30:12:328 -> Serial, Testing, Round:11096
11:30:12:331 -> Serial, Testing, Round:11097
11:30:12:334 -> Serial, Testing, Round:11098
11:30:12:337 -> Serial, Testing, Round:11099
11:30:12:339 -> Serial, Testing, Round:11100
11:30:12:342 -> Serial, Testing, Round:11101
11:30:12:345 -> Serial, Testing, Round:11102
11:30:12:348 -> Serial, Testing, Round:11103
11:30:12:350 -> Serial, Testing, Round:11104
11:30:12:353 -> Serial, Testing, Round:11105
11:30:12:356 -> Serial, Testing, Round:11106
11:30:12:359 -> Serial, Testing, Round:11107
11:30:12:361 -> Serial, Testing, Round:11108
11:30:12:361 -> Serial, Testing, Round:11109
11:30:12:364 -> Serial, Testing, Round:11110
11:30:12:367 -> Serial, Testing, Round:11111
11:30:12:370 -> Serial, Testing, Round:11112
11:30:12:373 -> Serial, Testing, Round:11113
11:30:12:375 -> Serial, Testing, Round:11114
11:30:12:378 -> Serial, Testing, Round:11115
11:30:12:381 -> Serial, Testing, Round:11116
11:30:12:384 -> Serial, Testing, Round:11117
11:30:12:387 -> Serial, Testing, Round:11118
11:30:12:389 -> Serial, Testing, Round:11119
11:30:12:392 -> Serial, Testing, Round:11120
11:30:12:395 -> Serial, Testing, Round:11121
11:30:12:398 -> Serial, Testing, Round:11122
11:30:12:400 -> Serial, Testing, Round:11123
11:30:12:403 -> Serial, Testing, Round:11124
11:30:12:403 -> Serial, Testing, Round:11125
11:30:12:406 -> Serial, Testing, Round:11126
11:30:12:409 -> Serial, Testing, Round:11127
11:30:12:411 -> Serial, Testing, Round:11128
11:30:12:414 -> Serial, Testing, Round:11129
11:30:12:417 -> Serial, Testing, Round:11130
11:30:12:420 -> Serial, Testing, Round:11131
11:30:12:423 -> Serial, Testing, Round:11132
11:30:12:425 -> Serial, Testing, Round:11133
11:30:12:429 -> Serial, Testing, Round:11134
11:30:12:431 -> Serial, Testing, Round:11135
11:30:12:434 -> Serial, Testing, Round:11136
11:30:12:437 -> Serial, Testing, Round:11137
11:30:12:439 -> Serial, Testing, Round:11138
11:30:12:442 -> Serial, Testing, Round:11139
11:30:12:445 -> Serial, Testing, Round:11140
11:30:12:445 -> Serial, Testing, Round:11141
11:30:12:448 -> Serial, Testing, Round:11142
11:30:12:450 -> Serial, Testing, Round:11143
11:30:12:453 -> Serial, Testing, Round:11144
11:30:12:456 -> Serial, Testing, Round:11145
11:30:12:459 -> Serial, Testing, Round:11146
11:30:12:462 -> Serial, Testing, Round:11147
11:30:12:464 -> Serial, Testing, Round:11148
11:30:12:467 -> Serial, Testing, Round:11149
11:30:12:470 -> Serial, Testing, Round:11150
11:30:12:473 -> Serial, Testing, Round:11151
11:30:12:475 -> Serial, Testing, Round:11152
11:30:12:478 -> Serial, Testing, Round:11153
11:30:12:482 -> Serial, Testing, Round:11154
11:30:12:484 -> Serial, Testing, Round:11155
11:30:12:487 -> Serial, Testing, Round:11156
11:30:12:487 -> Serial, Testing, Round:11157
11:30:12:489 -> Serial, Testing, Round:11158
11:30:12:492 -> Serial, Testing, Round:11159
11:30:12:495 -> Serial, Testing, Round:11160
11:30:12:498 -> Serial, Testing, Round:11161
11:30:12:500 -> Serial, Testing, Round:11162
11:30:12:503 -> Serial, Testing, Round:11163
11:30:12:506 -> Serial, Testing, Round:11164
11:30:12:509 -> Serial, Testing, Round:11165
11:30:12:512 -> Serial, Testing, Round:11166
11:30:12:514 -> Serial, Testing, Round:11167
11:30:12:517 -> Serial, Testing, Round:11168
11:30:12:520 -> Serial, Testing, Round:11169
11:30:12:523 -> Serial, Testing, Round:11170
11:30:12:525 -> Serial, Testing, Round:11171
11:30:12:528 -> Serial, Testing, Round:11172
11:30:12:528 -> Serial, Testing, Round:11173
11:30:12:531 -> Serial, Testing, Round:11174
11:30:12:534 -> Serial, Testing, Round:11175
11:30:12:537 -> Serial, Testing, Round:11176
11:30:12:539 -> Serial, Testing, Round:11177
11:30:12:542 -> Serial, Testing, Round:11178
11:30:12:545 -> Serial, Testing, Round:11179
11:30:12:548 -> Serial, Testing, Round:11180
11:30:12:550 -> Serial, Testing, Round:11181
11:30:12:553 -> Serial, Testing, Round:11182
11:30:12:556 -> Serial, Testing, Round:11183
11:30:12:559 -> Serial, Testing, Round:11184
11:30:12:561 -> Serial, Testing, Round:11185
11:30:12:564 -> Serial, Testing, Round:11186
11:30:12:567 -> Serial, Testing, Round:11187
11:30:12:570 -> Serial, Testing, Round:11188
11:30:12:570 -> Serial, Testing, Round:11189
11:30:12:573 -> Serial, Testing, Round:11190
11:30:12:575 -> Serial, Testing, Round:11191
11:30:12:578 -> Serial, Testing, Round:11192
11:30:12:581 -> Serial, Testing, Round:11193
11:30:12:584 -> Serial, Testing, Round:11194
11:30:12:587 -> Serial, Testing, Round:11195
11:30:12:589 -> Serial, Testing, Round:11196
11:30:12:592 -> Serial, Testing, Round:11197
11:30:12:595 -> Serial, Testing, Round:11198
11:30:12:598 -> Serial, Testing, Round:11199
11:30:12:600 -> Serial, Testing, Round:11200
11:30:12:603 -> Serial, Testing, Round:11201
11:30:12:606 -> Serial, Testing, Round:11202
11:30:12:609 -> Serial, Testing, Round:11203
11:30:12:612 -> Serial, Testing, Round:11204
11:30:12:612 -> Serial, Testing, Round:11205
11:30:12:614 -> Serial, Testing, Round:11206
11:30:12:617 -> Serial, Testing, Round:11207
11:30:12:620 -> Serial, Testing, Round:11208
11:30:12:623 -> Serial, Testing, Round:11209
11:30:12:625 -> Serial, Testing, Round:11210
11:30:12:628 -> Serial, Testing, Round:11211
11:30:12:632 -> Serial, Testing, Round:11212
11:30:12:634 -> Serial, Testing, Round:11213
11:30:12:637 -> Serial, Testing, Round:11214
11:30:12:639 -> Serial, Testing, Round:11215
11:30:12:642 -> Serial, Testing, Round:11216
11:30:12:645 -> Serial, Testing, Round:11217
11:30:12:648 -> Serial, Testing, Round:11218
11:30:12:650 -> Serial, Testing, Round:11219
11:30:12:653 -> Serial, Testing, Round:11220
11:30:12:653 -> Serial, Testing, Round:11221
11:30:12:656 -> Serial, Testing, Round:11222
11:30:12:659 -> Serial, Testing, Round:11223
11:30:12:661 -> Serial, Testing, Round:11224
11:30:12:664 -> Serial, Testing, Round:11225
11:30:12:667 -> Serial, Testing, Round:11226
11:30:12:672 -> Serial, Testing, Round:11227
11:30:12:673 -> Serial, Testing, Round:11228
11:30:12:677 -> Serial, Testing, Round:11229
11:30:12:680 -> Serial, Testing, Round:11230
11:30:12:682 -> Serial, Testing, Round:11231
11:30:12:689 -> Serial, Testing, Round:11232
11:30:12:689 -> Serial, Testing, Round:11233
11:30:12:691 -> Serial, Testing, Round:11234
11:30:12:693 -> Serial, Testing, Round:11235
11:30:12:696 -> Serial, Testing, Round:11236
11:30:12:696 -> Serial, Testing, Round:11237
11:30:12:698 -> Serial, Testing, Round:11238
11:30:12:700 -> Serial, Testing, Round:11239
11:30:12:704 -> Serial, Testing, Round:11240
11:30:12:706 -> Serial, Testing, Round:11241
11:30:12:709 -> Serial, Testing, Round:11242
11:30:12:712 -> Serial, Testing, Round:11243
11:30:12:714 -> Serial, Testing, Round:11244
11:30:12:717 -> Serial, Testing, Round:11245
11:30:12:720 -> Serial, Testing, Round:11246
11:30:12:723 -> Serial, Testing, Round:11247
11:30:12:725 -> Serial, Testing, Round:11248
11:30:12:728 -> Serial, Testing, Round:11249
11:30:12:731 -> Serial, Testing, Round:11250
11:30:12:734 -> Serial, Testing, Round:11251
11:30:12:737 -> Serial, Testing, Round:11252
11:30:12:737 -> Serial, Testing, Round:11253
11:30:12:739 -> Serial, Testing, Round:11254
11:30:12:742 -> Serial, Testing, Round:11255
11:30:12:746 -> Serial, Testing, Round:11256
11:30:12:748 -> Serial, Testing, Round:11257
11:30:12:750 -> Serial, Testing, Round:11258
11:30:12:753 -> Serial, Testing, Round:11259
11:30:12:756 -> Serial, Testing, Round:11260
11:30:12:759 -> Serial, Testing, Round:11261
11:30:12:762 -> Serial, Testing, Round:11262
11:30:12:764 -> Serial, Testing, Round:11263
11:30:12:767 -> Serial, Testing, Round:11264
11:30:12:770 -> Serial, Testing, Round:11265
11:30:12:773 -> Serial, Testing, Round:11266
11:30:12:775 -> Serial, Testing, Round:11267
11:30:12:779 -> Serial, Testing, Round:11268
11:30:12:779 -> Serial, Testing, Round:11269
11:30:12:781 -> Serial, Testing, Round:11270
11:30:12:784 -> Serial, Testing, Round:11271
11:30:12:787 -> Serial, Testing, Round:11272
11:30:12:789 -> Serial, Testing, Round:11273
11:30:12:792 -> Serial, Testing, Round:11274
11:30:12:796 -> Serial, Testing, Round:11275
11:30:12:798 -> Serial, Testing, Round:11276
11:30:12:800 -> Serial, Testing, Round:11277
11:30:12:803 -> Serial, Testing, Round:11278
11:30:12:806 -> Serial, Testing, Round:11279
11:30:12:809 -> Serial, Testing, Round:11280
11:30:12:812 -> Serial, Testing, Round:11281
11:30:12:814 -> Serial, Testing, Round:11282
11:30:12:817 -> Serial, Testing, Round:11283
11:30:12:820 -> Serial, Testing, Round:11284
11:30:12:820 -> Serial, Testing, Round:11285
11:30:12:823 -> Serial, Testing, Round:11286
11:30:12:825 -> Serial, Testing, Round:11287
11:30:12:828 -> Serial, Testing, Round:11288
11:30:12:831 -> Serial, Testing, Round:11289
11:30:12:834 -> Serial, Testing, Round:11290
11:30:12:837 -> Serial, Testing, Round:11291
11:30:12:839 -> Serial, Testing, Round:11292
11:30:12:842 -> Serial, Testing, Round:11293
11:30:12:845 -> Serial, Testing, Round:11294
11:30:12:848 -> Serial, Testing, Round:11295
11:30:12:851 -> Serial, Testing, Round:11296
11:30:12:853 -> Serial, Testing, Round:11297
11:30:12:856 -> Serial, Testing, Round:11298
11:30:12:859 -> Serial, Testing, Round:11299
11:30:12:861 -> Serial, Testing, Round:11300
11:30:12:861 -> Serial, Testing, Round:11301
11:30:12:864 -> Serial, Testing, Round:11302
11:30:12:867 -> Serial, Testing, Round:11303
11:30:12:870 -> Serial, Testing, Round:11304
11:30:12:873 -> Serial, Testing, Round:11305
11:30:12:875 -> Serial, Testing, Round:11306
11:30:12:878 -> Serial, Testing, Round:11307
11:30:12:881 -> Serial, Testing, Round:11308
11:30:12:884 -> Serial, Testing, Round:11309
11:30:12:887 -> Serial, Testing, Round:11310
11:30:12:889 -> Serial, Testing, Round:11311
11:30:12:892 -> Serial, Testing, Round:11312
11:30:12:896 -> Serial, Testing, Round:11313
11:30:12:898 -> Serial, Testing, Round:11314
11:30:12:900 -> Serial, Testing, Round:11315
11:30:12:903 -> Serial, Testing, Round:11316
11:30:12:903 -> Serial, Testing, Round:11317
11:30:12:906 -> Serial, Testing, Round:11318
11:30:12:909 -> Serial, Testing, Round:11319
11:30:12:912 -> Serial, Testing, Round:11320
11:30:12:914 -> Serial, Testing, Round:11321
11:30:12:917 -> Serial, Testing, Round:11322
11:30:12:920 -> Serial, Testing, Round:11323
11:30:12:923 -> Serial, Testing, Round:11324
11:30:12:925 -> Serial, Testing, Round:11325
11:30:12:928 -> Serial, Testing, Round:11326
11:30:12:931 -> Serial, Testing, Round:11327
11:30:12:934 -> Serial, Testing, Round:11328
11:30:12:937 -> Serial, Testing, Round:11329
11:30:12:939 -> Serial, Testing, Round:11330
11:30:12:942 -> Serial, Testing, Round:11331
11:30:12:946 -> Serial, Testing, Round:11332
11:30:12:946 -> Serial, Testing, Round:11333
11:30:12:948 -> Serial, Testing, Round:11334
11:30:12:950 -> Serial, Testing, Round:11335
11:30:12:953 -> Serial, Testing, Round:11336
11:30:12:956 -> Serial, Testing, Round:11337
11:30:12:959 -> Serial, Testing, Round:11338
11:30:12:961 -> Serial, Testing, Round:11339
11:30:12:964 -> Serial, Testing, Round:11340
11:30:12:967 -> Serial, Testing, Round:11341
11:30:12:970 -> Serial, Testing, Round:11342
11:30:12:973 -> Serial, Testing, Round:11343
11:30:12:975 -> Serial, Testing, Round:11344
11:30:12:978 -> Serial, Testing, Round:11345
11:30:12:981 -> Serial, Testing, Round:11346
11:30:12:984 -> Serial, Testing, Round:11347
11:30:12:987 -> Serial, Testing, Round:11348
11:30:12:987 -> Serial, Testing, Round:11349
11:30:12:989 -> Serial, Testing, Round:11350
11:30:12:992 -> Serial, Testing, Round:11351
11:30:12:995 -> Serial, Testing, Round:11352
11:30:12:998 -> Serial, Testing, Round:11353
11:30:13:001 -> Serial, Testing, Round:11354
11:30:13:003 -> Serial, Testing, Round:11355
11:30:13:006 -> Serial, Testing, Round:11356
11:30:13:009 -> Serial, Testing, Round:11357
11:30:13:011 -> Serial, Testing, Round:11358
11:30:13:014 -> Serial, Testing, Round:11359
11:30:13:017 -> Serial, Testing, Round:11360
11:30:13:020 -> Serial, Testing, Round:11361
11:30:13:023 -> Serial, Testing, Round:11362
11:30:13:025 -> Serial, Testing, Round:11363
11:30:13:028 -> Serial, Testing, Round:11364
11:30:13:028 -> Serial, Testing, Round:11365
11:30:13:031 -> Serial, Testing, Round:11366
11:30:13:034 -> Serial, Testing, Round:11367
11:30:13:037 -> Serial, Testing, Round:11368
11:30:13:039 -> Serial, Testing, Round:11369
11:30:13:042 -> Serial, Testing, Round:11370
11:30:13:045 -> Serial, Testing, Round:11371
11:30:13:048 -> Serial, Testing, Round:11372
11:30:13:050 -> Serial, Testing, Round:11373
11:30:13:053 -> Serial, Testing, Round:11374
11:30:13:056 -> Serial, Testing, Round:11375
11:30:13:059 -> Serial, Testing, Round:11376
